redcap	worksheet	column	measure	bold_header	indent_header	row	version
CPT3_disc_ss	Template	3	Detectability (d')	Conner's CPT-3	Conner's CPT-3	330	3.0u11.01.16
CPT3_disc_ss	Template	3	Detectability (d')	Conner's CPT-3	Conner's CPT-3	333	3.0u2.3
CPT3_disc_ss	Template	3	Detectability (d')	Conner's CPT-3	Conner's CPT-3	345	3.0ulatest
CPT3_disc_ss	Template	3	Detectability (d')	Conner's CPT-3	Conner's CPT-3	335	Doe
CPT3_detect_class	NA	NA	NA	NA	NA	NA	NA
CPT3_omis_ss	Template	3	Omissions	Conner's CPT-3	Conner's CPT-3	295	2
CPT3_omis_ss	Template	3	Omissions	Conner's CPT-3	Conner's CPT-3	339	3.0
CPT3_omis_ss	Template	3	Omissions	Conner's CPT-3	Conner's CPT-3	334	3.0u1.30
CPT3_omis_ss	Template	3	Omissions	Conner's CPT-3	Conner's CPT-3	331	3.0u10.21.16
CPT3_omis_ss	Template	3	Omissions	Conner's CPT-3	Conner's CPT-3	331	3.0u11.01.16
CPT3_omis_ss	Template	3	Omissions	Conner's CPT-3	Conner's CPT-3	334	3.0u2.3
CPT3_omis_ss	Template	3	Omissions	Conner's CPT-3	Conner's CPT-3	346	3.0ulatest
CPT3_omis_ss	Template	3	Omissions	Conner's CPT-3	Conner's CPT-3	336	Doe
CPT3_omis_class	NA	NA	NA	NA	NA	NA	NA
CPT3_comis_ss	Template	3	Commissions	Conner's CPT-3	Conner's CPT-3	296	2
CPT3_comis_ss	Template	3	Commissions	Conner's CPT-3	Conner's CPT-3	340	3.0
CPT3_comis_ss	Template	3	Commissions	Conner's CPT-3	Conner's CPT-3	335	3.0u1.30
CPT3_comis_ss	Template	3	Commissions	Conner's CPT-3	Conner's CPT-3	332	3.0u10.21.16
CPT3_comis_ss	Template	3	Commissions	Conner's CPT-3	Conner's CPT-3	332	3.0u11.01.16
CPT3_comis_ss	Template	3	Commissions	Conner's CPT-3	Conner's CPT-3	335	3.0u2.3
CPT3_comis_ss	Template	3	Commissions	Conner's CPT-3	Conner's CPT-3	347	3.0ulatest
CPT3_comis_ss	Template	3	Commissions	Conner's CPT-3	Conner's CPT-3	337	Doe
CPT3_comis_class	NA	NA	NA	NA	NA	NA	NA
CPT3_per_ss	Template	3	Perseverations	Conner's CPT-3	Conner's CPT-3	297	2
CPT3_per_ss	Template	3	Perseverations	Conner's CPT-3	Conner's CPT-3	341	3.0
CPT3_per_ss	Template	3	Perseverations	Conner's CPT-3	Conner's CPT-3	336	3.0u1.30
CPT3_per_ss	Template	3	Perseverations	Conner's CPT-3	Conner's CPT-3	333	3.0u10.21.16
CPT3_per_ss	Template	3	Perseverations	Conner's CPT-3	Conner's CPT-3	333	3.0u11.01.16
CPT3_per_ss	Template	3	Perseverations	Conner's CPT-3	Conner's CPT-3	336	3.0u2.3
CPT3_per_ss	Template	3	Perseverations	Conner's CPT-3	Conner's CPT-3	348	3.0ulatest
CPT3_per_ss	Template	3	Perseverations	Conner's CPT-3	Conner's CPT-3	338	Doe
CPT3_per_class	NA	NA	NA	NA	NA	NA	NA
CPT3_HRT_ss	Template	4	HRT	Conner's CPT-3	Conner's CPT-3	298	2
CPT3_HRT_ss	Template	4	HRT	Conner's CPT-3	Conner's CPT-3	342	3.0
CPT3_HRT_ss	Template	4	HRT	Conner's CPT-3	Conner's CPT-3	337	3.0u1.30
CPT3_HRT_ss	Template	4	HRT	Conner's CPT-3	Conner's CPT-3	334	3.0u10.21.16
CPT3_HRT_ss	Template	4	HRT	Conner's CPT-3	Conner's CPT-3	334	3.0u11.01.16
CPT3_HRT_ss	Template	4	HRT	Conner's CPT-3	Conner's CPT-3	337	3.0u2.3
CPT3_HRT_ss	Template	4	HRT	Conner's CPT-3	Conner's CPT-3	349	3.0ulatest
CPT3_HRT_ss	Template	4	HRT	Conner's CPT-3	Conner's CPT-3	339	Doe
CPT3_HRT_class	NA	NA	NA	NA	NA	NA	NA
CPT3_HRTSD_ss	Template	4	HRT SD	Conner's CPT-3	Conner's CPT-3	299	2
CPT3_HRTSD_ss	Template	4	HRT SD	Conner's CPT-3	Conner's CPT-3	343	3.0
CPT3_HRTSD_ss	Template	4	HRT SD	Conner's CPT-3	Conner's CPT-3	338	3.0u1.30
CPT3_HRTSD_ss	Template	4	HRT SD	Conner's CPT-3	Conner's CPT-3	335	3.0u10.21.16
CPT3_HRTSD_ss	Template	4	HRT SD	Conner's CPT-3	Conner's CPT-3	335	3.0u11.01.16
CPT3_HRTSD_ss	Template	4	HRT SD	Conner's CPT-3	Conner's CPT-3	338	3.0u2.3
CPT3_HRTSD_ss	Template	4	HRT SD	Conner's CPT-3	Conner's CPT-3	350	3.0ulatest
CPT3_HRTSD_ss	Template	4	HRT SD	Conner's CPT-3	Conner's CPT-3	340	Doe
CPT3_HRTSD_class	NA	NA	NA	NA	NA	NA	NA
CPT3_var_ss	Template	3	Variability	Conner's CPT-3	Conner's CPT-3	300	2
CPT3_var_ss	Template	3	Variability	Conner's CPT-3	Conner's CPT-3	344	3.0
CPT3_var_ss	Template	3	Variability	Conner's CPT-3	Conner's CPT-3	339	3.0u1.30
CPT3_var_ss	Template	3	Variability	Conner's CPT-3	Conner's CPT-3	336	3.0u10.21.16
CPT3_var_ss	Template	3	Variability	Conner's CPT-3	Conner's CPT-3	336	3.0u11.01.16
CPT3_var_ss	Template	3	Variability	Conner's CPT-3	Conner's CPT-3	339	3.0u2.3
CPT3_var_ss	Template	3	Variability	Conner's CPT-3	Conner's CPT-3	351	3.0ulatest
CPT3_var_ss	Template	3	Variability	Conner's CPT-3	Conner's CPT-3	341	Doe
CPT3_var_class	NA	NA	NA	NA	NA	NA	NA
CPT3_HRTbc_ss	Template	3	HRT Block Change	Conner's CPT-3	Conner's CPT-3	301	2
CPT3_HRTbc_ss	Template	3	HRT Block Change	Conner's CPT-3	Conner's CPT-3	345	3.0
CPT3_HRTbc_ss	Template	3	HRT Block Change	Conner's CPT-3	Conner's CPT-3	340	3.0u1.30
CPT3_HRTbc_ss	Template	3	HRT Block Change	Conner's CPT-3	Conner's CPT-3	337	3.0u10.21.16
CPT3_HRTbc_ss	Template	3	HRT Block Change	Conner's CPT-3	Conner's CPT-3	337	3.0u11.01.16
CPT3_HRTbc_ss	Template	3	HRT Block Change	Conner's CPT-3	Conner's CPT-3	340	3.0u2.3
CPT3_HRTbc_ss	Template	3	HRT Block Change	Conner's CPT-3	Conner's CPT-3	352	3.0ulatest
CPT3_HRTbc_ss	Template	3	HRT Block Change	Conner's CPT-3	Conner's CPT-3	342	Doe
CPT3_HRTbc_class	NA	NA	NA	NA	NA	NA	NA
CPT3_HRTisi_ss	Template	3	HRT ISI Change	Conner's CPT-3	Conner's CPT-3	302	2
CPT3_HRTisi_ss	Template	3	HRT ISI Change	Conner's CPT-3	Conner's CPT-3	346	3.0
CPT3_HRTisi_ss	Template	3	HRT ISI Change	Conner's CPT-3	Conner's CPT-3	341	3.0u1.30
CPT3_HRTisi_ss	Template	3	HRT ISI Change	Conner's CPT-3	Conner's CPT-3	338	3.0u10.21.16
CPT3_HRTisi_ss	Template	3	HRT ISI Change	Conner's CPT-3	Conner's CPT-3	338	3.0u11.01.16
CPT3_HRTisi_ss	Template	3	HRT ISI Change	Conner's CPT-3	Conner's CPT-3	341	3.0u2.3
CPT3_HRTisi_ss	Template	3	HRT ISI Change	Conner's CPT-3	Conner's CPT-3	353	3.0ulatest
CPT3_HRTisi_ss	Template	3	HRT ISI Change	Conner's CPT-3	Conner's CPT-3	343	Doe
CPT3_HRTisi_class	NA	NA	NA	NA	NA	NA	NA
trails_ver	NA	NA	NA	NA	NA	NA	NA
trailsa_raw	Template	3	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	313	2
trailsa_raw	Template	3	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	357	3.0
trailsa_raw	Template	3	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	352	3.0u1.30
trailsa_raw	Template	3	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	349	3.0u10.21.16
trailsa_raw	Template	3	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	349	3.0u11.01.16
trailsa_raw	Template	3	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	352	3.0u2.3
trailsa_raw	Template	3	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	364	3.0ulatest
trailsa_raw	Template	3	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	354	Doe
trailsa_raw	Template	3	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	303	Old
trailsa_ss	Template	4	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	313	2
trailsa_ss	Template	4	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	357	3.0
trailsa_ss	Template	4	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	352	3.0u1.30
trailsa_ss	Template	4	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	349	3.0u10.21.16
trailsa_ss	Template	4	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	349	3.0u11.01.16
trailsa_ss	Template	4	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	352	3.0u2.3
trailsa_ss	Template	4	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	364	3.0ulatest
trailsa_ss	Template	4	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	354	Doe
trailsa_ss	Template	4	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	303	Old
trailsa_err	Template	6	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	313	2
trailsa_err	Template	6	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	357	3.0
trailsa_err	Template	6	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	352	3.0u1.30
trailsa_err	Template	6	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	349	3.0u10.21.16
trailsa_err	Template	6	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	349	3.0u11.01.16
trailsa_err	Template	6	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	352	3.0u2.3
trailsa_err	Template	6	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	364	3.0ulatest
trailsa_err	Template	6	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	354	Doe
trailsa_err	Template	6	Trail Making Test: Part-A	Trail Making Test: Part-A	Trail Making Test: Part-A	303	Old
trailsb_raw	Template	3	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	314	2
trailsb_raw	Template	3	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	358	3.0
trailsb_raw	Template	3	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	353	3.0u1.30
trailsb_raw	Template	3	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	350	3.0u10.21.16
trailsb_raw	Template	3	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	350	3.0u11.01.16
trailsb_raw	Template	3	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	353	3.0u2.3
trailsb_raw	Template	3	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	365	3.0ulatest
trailsb_raw	Template	3	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	355	Doe
trailsb_raw	Template	3	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	304	Old
trailsb_ss	Template	4	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	314	2
trailsb_ss	Template	4	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	358	3.0
trailsb_ss	Template	4	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	353	3.0u1.30
trailsb_ss	Template	4	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	350	3.0u10.21.16
trailsb_ss	Template	4	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	350	3.0u11.01.16
trailsb_ss	Template	4	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	353	3.0u2.3
trailsb_ss	Template	4	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	365	3.0ulatest
trailsb_ss	Template	4	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	355	Doe
trailsb_ss	Template	4	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	304	Old
trailsb_err	Template	6	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	314	2
trailsb_err	Template	6	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	358	3.0
trailsb_err	Template	6	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	353	3.0u1.30
trailsb_err	Template	6	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	350	3.0u10.21.16
trailsb_err	Template	6	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	350	3.0u11.01.16
trailsb_err	Template	6	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	353	3.0u2.3
trailsb_err	Template	6	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	365	3.0ulatest
trailsb_err	Template	6	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	355	Doe
trailsb_err	Template	6	Trail Making Test: Part-B	Trail Making Test: Part-B	Trail Making Test: Part-B	304	Old
wcst_ver	NA	NA	NA	NA	NA	NA	NA
wcst_cat_raw	Template	3	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	316	2
wcst_cat_raw	Template	3	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	362	3.0
wcst_cat_raw	Template	3	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	357	3.0u1.30
wcst_cat_raw	Template	3	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	354	3.0u10.21.16
wcst_cat_raw	Template	3	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	354	3.0u11.01.16
wcst_cat_raw	Template	3	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	357	3.0u2.3
wcst_cat_raw	Template	3	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	369	3.0ulatest
wcst_cat_raw	Template	3	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	359	Doe
wcst_cat_raw	Template	3	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	306	Old
wcst_cat_perc	Template	5	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	316	2
wcst_cat_perc	Template	5	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	362	3.0
wcst_cat_perc	Template	5	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	357	3.0u1.30
wcst_cat_perc	Template	5	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	354	3.0u10.21.16
wcst_cat_perc	Template	5	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	354	3.0u11.01.16
wcst_cat_perc	Template	5	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	357	3.0u2.3
wcst_cat_perc	Template	5	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	369	3.0ulatest
wcst_cat_perc	Template	5	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	359	Doe
wcst_cat_perc	Template	5	Categories Completed	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	306	Old
wcst_fms_raw	Template	3	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	317	2
wcst_fms_raw	Template	3	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	363	3.0
wcst_fms_raw	Template	3	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	358	3.0u1.30
wcst_fms_raw	Template	3	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	355	3.0u10.21.16
wcst_fms_raw	Template	3	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	355	3.0u11.01.16
wcst_fms_raw	Template	3	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	358	3.0u2.3
wcst_fms_raw	Template	3	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	370	3.0ulatest
wcst_fms_raw	Template	3	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	360	Doe
wcst_fms_raw	Template	3	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	307	Old
wcst_fms_perc	Template	5	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	317	2
wcst_fms_perc	Template	5	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	363	3.0
wcst_fms_perc	Template	5	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	358	3.0u1.30
wcst_fms_perc	Template	5	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	355	3.0u10.21.16
wcst_fms_perc	Template	5	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	355	3.0u11.01.16
wcst_fms_perc	Template	5	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	358	3.0u2.3
wcst_fms_perc	Template	5	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	370	3.0ulatest
wcst_fms_perc	Template	5	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	360	Doe
wcst_fms_perc	Template	5	Failures to Maintain Set	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	307	Old
wcst_err_raw	Template	3	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	318	2
wcst_err_raw	Template	3	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	364	3.0
wcst_err_raw	Template	3	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	359	3.0u1.30
wcst_err_raw	Template	3	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	356	3.0u10.21.16
wcst_err_raw	Template	3	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	356	3.0u11.01.16
wcst_err_raw	Template	3	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	359	3.0u2.3
wcst_err_raw	Template	3	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	371	3.0ulatest
wcst_err_raw	Template	3	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	361	Doe
wcst_err_raw	Template	3	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	308	Old
wcst_err_ss	Template	4	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	318	2
wcst_err_ss	Template	4	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	364	3.0
wcst_err_ss	Template	4	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	359	3.0u1.30
wcst_err_ss	Template	4	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	356	3.0u10.21.16
wcst_err_ss	Template	4	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	356	3.0u11.01.16
wcst_err_ss	Template	4	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	359	3.0u2.3
wcst_err_ss	Template	4	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	371	3.0ulatest
wcst_err_ss	Template	4	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	361	Doe
wcst_err_ss	Template	4	Total Errors	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	308	Old
wcst_per_raw	Template	3	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	319	2
wcst_per_raw	Template	3	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	365	3.0
wcst_per_raw	Template	3	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	360	3.0u1.30
wcst_per_raw	Template	3	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	357	3.0u10.21.16
wcst_per_raw	Template	3	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	357	3.0u11.01.16
wcst_per_raw	Template	3	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	360	3.0u2.3
wcst_per_raw	Template	3	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	372	3.0ulatest
wcst_per_raw	Template	3	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	362	Doe
wcst_per_raw	Template	3	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	309	Old
wcst_per_ss	Template	4	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	319	2
wcst_per_ss	Template	4	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	365	3.0
wcst_per_ss	Template	4	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	360	3.0u1.30
wcst_per_ss	Template	4	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	357	3.0u10.21.16
wcst_per_ss	Template	4	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	357	3.0u11.01.16
wcst_per_ss	Template	4	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	360	3.0u2.3
wcst_per_ss	Template	4	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	372	3.0ulatest
wcst_per_ss	Template	4	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	362	Doe
wcst_per_ss	Template	4	Perseverative Responses	Wisconsin Card Sorting Test	Wisconsin Card Sorting Test	309	Old
letfluency_ver	NA	NA	NA	NA	NA	NA	NA
DKEFSletterflue_raw	Template	3	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	374	3.0
DKEFSletterflue_raw	Template	3	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	369	3.0u2.3
DKEFSletterflue_raw	Template	3	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	381	3.0ulatest
DKEFSletterflue_raw	Template	3	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	371	Doe
DKEFSletterflue_ss	Template	4	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	374	3.0
DKEFSletterflue_ss	Template	4	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	369	3.0u2.3
DKEFSletterflue_ss	Template	4	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	381	3.0ulatest
DKEFSletterflue_ss	Template	4	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	371	Doe
DKEFSletterlfue_per	Template	5	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	374	3.0
DKEFSletterlfue_per	Template	5	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	369	3.0u2.3
DKEFSletterlfue_per	Template	5	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	381	3.0ulatest
DKEFSletterlfue_per	Template	5	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	371	Doe
DKEFSleterflue_int	Template	6	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	374	3.0
DKEFSleterflue_int	Template	6	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	369	3.0u2.3
DKEFSleterflue_int	Template	6	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	381	3.0ulatest
DKEFSleterflue_int	Template	6	Letter Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	371	Doe
letfluency_raw	NA	NA	NA	NA	NA	NA	NA
letfluency_ss	NA	NA	NA	NA	NA	NA	NA
letfluency_per	NA	NA	NA	NA	NA	NA	NA
letfluency_int	NA	NA	NA	NA	NA	NA	NA
catfluency_ver	NA	NA	NA	NA	NA	NA	NA
DKEFScatflu_raw	Template	3	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	375	3.0
DKEFScatflu_raw	Template	3	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	370	3.0u2.3
DKEFScatflu_raw	Template	3	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	382	3.0ulatest
DKEFScatflu_raw	Template	3	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	372	Doe
DKEFScatflu_ss	Template	4	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	375	3.0
DKEFScatflu_ss	Template	4	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	370	3.0u2.3
DKEFScatflu_ss	Template	4	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	382	3.0ulatest
DKEFScatflu_ss	Template	4	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	372	Doe
DKEFScatflu_per	Template	5	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	375	3.0
DKEFScatflu_per	Template	5	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	370	3.0u2.3
DKEFScatflu_per	Template	5	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	382	3.0ulatest
DKEFScatflu_per	Template	5	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	372	Doe
DKEFScatflu_int	Template	6	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	375	3.0
DKEFScatflu_int	Template	6	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	370	3.0u2.3
DKEFScatflu_int	Template	6	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	382	3.0ulatest
DKEFScatflu_int	Template	6	Category Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	372	Doe
catfluency_raw	NA	NA	NA	NA	NA	NA	NA
catfluency_ss	NA	NA	NA	NA	NA	NA	NA
catfluency_per	NA	NA	NA	NA	NA	NA	NA
catfluency_int	NA	NA	NA	NA	NA	NA	NA
DKEFS_switch_vers	NA	NA	NA	NA	NA	NA	NA
DKEFSswitchfluency_raw	Template	3	Switching Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	376	3.0
DKEFSswitchfluency_raw	Template	3	Switching Fluency	DKEFS - Verbal Fluency	DKEFS - Verbal Fluency	371	3.0u2.3
